2010 9 1 0 28 26.0856 46.0903 139.38 7.5 5
2010 9 1 1 27 5.03836 50.0236 141.754 11.9 6
2010 9 1 1 28 40.0751 50.6463 140.626 11.4 7
2010 9 1 1 28 40.0995 50.6901 140.624 15.8 7
2010 9 1 1 59 45.1662 50.6449 140.883 11.3 5
2010 9 1 2 26 54.6461 51.2054 141.057 9.2 5
2010 9 1 3 31 14.5438 50.0675 141.801 7.1 6
2010 9 1 3 36 38.9626 50.307 141.722 14.6 8
2010 9 1 3 47 39.2043 50.0208 141.873 10.8 6
2010 9 1 3 49 8.06387 50.0414 141.882 13.6 8
2010 9 1 3 49 40.1539 50.0438 141.924 7.4 6
2010 9 1 3 49 57.7419 50.1926 141.952 2.5 5
2010 9 1 3 51 23.6293 50.0398 141.88 5.6 5
2010 9 1 3 51 23.6665 50.0157 141.919 13.9 6
2010 9 1 3 51 23.7134 50.0509 141.998 6.9 5
2010 9 1 3 53 0.718482 51.832 141.433 1.6 5
2010 9 1 3 53 0.765388 51.8108 141.466 20.4 5
2010 9 1 3 56 26.0768 51.7944 141.4 14.5 9
2010 9 1 3 56 26.1233 51.7829 141.383 6.4 5
2010 9 1 4 8 42.7621 51.8422 141.539 14.1 8
2010 9 1 4 19 33.0467 51.0105 141.028 4.9 5
2010 9 1 4 23 16.1444 50.9294 140.929 4 5
2010 9 1 4 40 2.32782 51.0916 141.276 3.6 5
2010 9 1 4 45 27.535 50.9913 141.223 14.8 8
2010 9 1 5 34 38.8788 45.653 140.616 14.6 5
2010 9 1 14 37 40.9316 39.1243 129.089 20.3 6
2010 9 1 15 9 2.99172 39.2044 129.132 17.2 7
2010 9 1 15 9 3.04189 39.1688 129.105 15 5
2010 9 1 15 9 3.09195 39.1894 129.114 15.5 6
2010 9 1 15 24 4.11226 39.2551 129.384 9 5
2010 9 1 15 27 6.55962 39.2122 129.164 15.5 7
2010 9 1 15 29 58.3413 39.212 129.188 22 6
2010 9 1 15 29 58.5614 39.2771 129.133 19.5 10
2010 9 1 15 39 3.34016 39.3064 129.141 9.8 8
2010 9 1 15 39 3.51741 39.2989 129.244 17.7 5
2010 9 1 15 42 2.89996 39.3117 129.058 19.9 5
2010 9 1 15 44 53.2385 39.3694 129.148 12.9 6
2010 9 1 15 47 23.4167 39.2502 129.124 20.5 7
2010 9 1 15 49 56.2241 39.3004 129.104 8.5 6
2010 9 1 15 50 36.5346 39.3101 129.242 14.5 5
2010 9 1 15 54 2.22304 39.312 129.11 21.4 8
2010 9 1 15 55 37.5656 39.3212 129.149 15.9 5
2010 9 1 15 56 24.9334 39.3936 129.183 13.3 6
2010 9 1 15 59 24.96 39.3628 129.206 11.3 7
2010 9 1 15 59 25.3143 39.3305 129.152 18.2 5
2010 9 1 15 59 56.4745 39.0647 129.076 16.8 7
2010 9 1 16 0 14.6999 39.4213 129.188 15.7 5
2010 9 1 16 0 14.7262 39.3276 129.255 21.6 5
2010 9 1 16 0 14.7927 39.4147 129.212 17.7 7
2010 9 1 16 0 14.847 39.435 129.256 9.3 6
2010 9 1 16 2 13.9175 39.4301 129.199 19 13
2010 9 1 16 2 14.1261 39.5232 129.074 7.1 5
2010 9 1 16 3 9.11154 39.4396 129.193 14.2 5
2010 9 1 16 3 56.0867 39.2769 129.205 20.6 5
2010 9 1 16 4 14.6035 39.3776 129.201 16.4 8
2010 9 1 16 4 14.7428 39.411 129.243 19.5 5
2010 9 1 16 4 14.9415 39.3772 129.2 5.7 6
2010 9 1 16 4 47.1531 39.4366 129.329 11.4 6
2010 9 1 16 6 36.7687 39.3289 129.138 18.5 11
2010 9 1 16 7 9.37999 39.3625 129.173 12.5 6
2010 9 1 16 8 31.6713 39.3788 129.142 14 8
2010 9 1 16 8 38.6596 39.5397 128.966 8.4 5
2010 9 1 16 8 38.9963 39.3521 129.16 19.1 7
2010 9 1 16 9 21.0341 39.3759 129.198 21.6 5
2010 9 1 16 9 21.2504 39.3128 129.253 16.7 5
2010 9 1 16 10 1.3445 39.3946 129.153 17.8 7
2010 9 1 16 10 12.6713 39.1245 129.115 19.4 5
2010 9 1 16 11 10.3609 39.3209 129.186 26.9 7
2010 9 1 16 13 16.7584 39.4386 129.36 10.1 5
2010 9 1 16 13 16.7584 39.2813 129.109 14 5
2010 9 1 16 13 16.8308 39.4256 129.188 20.8 6
2010 9 1 16 13 16.9204 39.403 129.192 24.8 5
2010 9 1 16 13 37.1984 39.4191 129.234 13.7 7
2010 9 1 16 14 6.63513 39.127 129.043 21.3 7
2010 9 1 16 15 30.2227 39.1339 129.145 19.5 6
2010 9 1 16 16 21.8347 39.3226 129.18 9.6 7
2010 9 1 16 16 22.3183 39.3725 129.23 27.6 8
2010 9 1 16 17 42.1789 39.3736 129.189 23.7 10
2010 9 1 16 20 23.7492 39.5583 129.308 24.4 12
2010 9 1 16 20 23.8146 39.5998 129.934 23.4 5
2010 9 1 16 20 23.8608 39.5467 129.475 18.3 6
2010 9 1 16 20 23.9346 39.5466 129.352 15.2 7
2010 9 1 16 20 24.1014 39.5447 129.33 19.4 5
2010 9 1 16 21 27.1731 39.2153 129.299 24.9 6
2010 9 1 16 22 6.02755 39.1699 129.112 20.2 6
2010 9 1 16 24 8.21744 39.1059 129.189 17.8 5
2010 9 1 16 26 15.0926 39.2017 129.157 17.5 5
2010 9 1 16 27 9.58343 39.2674 129.195 19.8 6
2010 9 1 16 28 9.98336 39.2231 129.512 13.4 5
2010 9 1 16 31 20.5205 39.2394 129.224 14.5 8
2010 9 1 16 31 43.4128 39.4658 129.326 15.8 6
2010 9 1 16 32 55.6747 39.3932 129.269 20.2 6
2010 9 1 16 34 32.713 39.5989 129.293 24 10
2010 9 1 16 34 32.7637 39.5399 129.619 16.9 5
2010 9 1 16 34 32.8073 39.5723 129.283 21.3 7
2010 9 1 16 41 6.56726 39.2785 129.113 22.3 7
2010 9 1 16 41 6.67146 39.3237 129.156 22.7 5
2010 9 1 16 41 55.5257 39.4815 129.252 21.1 10
2010 9 1 16 41 55.975 39.3797 129.287 18.5 5
2010 9 1 16 46 9.83956 39.3157 129.24 26.9 8
2010 9 1 16 46 10.004 39.3189 129.303 27.9 6
2010 9 1 16 47 27.7434 39.568 129.231 18.3 8
2010 9 1 17 7 29.1837 39.2986 129.209 18.4 5
2010 9 1 17 24 26.4245 39.4624 129.326 21.1 6
2010 9 1 17 24 26.538 39.4417 129.328 28 5
2010 9 1 17 31 52.5658 39.7765 129.475 23.7 12
2010 9 1 17 33 6.66874 40.2892 129.362 13.6 7
2010 9 1 17 51 14.6716 40.3328 128.838 5.2 5
2010 9 1 17 51 14.6718 39.7761 129.428 19.6 5
2010 9 1 18 2 48.4044 39.7293 129.285 19.3 11
2010 9 1 18 4 11.8921 39.5732 129.273 21.1 8
2010 9 1 18 6 4.93124 39.604 129.206 14.1 6
2010 9 1 18 6 9.35505 39.6068 129.236 19.6 10
2010 9 1 18 7 7.52141 39.5796 129.239 18.1 7
2010 9 1 18 7 41.0592 39.4493 129.293 22.6 6
2010 9 1 18 9 37.0235 39.6326 129.291 19 9
2010 9 1 18 9 37.1441 39.6477 129.312 20 6
2010 9 1 18 10 22.2168 39.6272 129.365 15.5 6
2010 9 1 18 10 22.3839 39.6238 129.239 22.9 10
2010 9 1 18 11 41.2444 39.1023 129.46 27.2 5
2010 9 1 18 13 6.33854 39.6006 129.338 18.9 5
2010 9 1 18 35 34.9869 40.4781 130.618 12.7 7
2010 9 1 18 39 23.9739 40.4502 132.025 12.3 5
2010 9 1 18 47 18.371 39.2359 129.615 20.2 5
2010 9 1 18 49 5.95282 39.3463 129.502 1.7 5
2010 9 1 18 54 39.2419 40.4618 130.595 21.6 10
2010 9 1 18 56 32.1868 40.5632 132.269 16.7 9
2010 9 1 19 5 14.3069 39.6867 129.329 21.7 11
2010 9 1 19 13 33.4296 40.5587 130.758 12.5 9
2010 9 1 19 16 2.94991 39.3825 129.46 21 5
2010 9 1 19 16 46.7995 40.5959 130.842 16.4 5
2010 9 1 19 17 50.4809 39.4108 129.527 15.7 6
2010 9 1 19 20 43.6808 40.7666 132.325 13.3 7
2010 9 1 19 22 33.4346 40.7051 133.273 17.3 9
2010 9 1 19 30 59.6756 40.6924 130.776 18.8 6
2010 9 1 19 32 46.0262 40.7871 132.401 16.1 5
2010 9 1 19 33 58.5676 40.8528 132.839 10.5 5
2010 9 1 19 39 29.6565 39.5782 129.591 20.1 5
2010 9 1 19 44 47.3839 41.0121 132.579 23.5 7
2010 9 1 20 14 25.9483 40.0363 129.647 9.9 5
2010 9 1 20 17 55.8683 40.9345 133.535 3.5 5
2010 9 1 20 20 30.5465 39.7098 129.599 22.3 5
2010 9 1 20 21 54.5333 39.7773 129.6 15.6 5
2010 9 1 20 23 1.11865 39.7736 129.615 18.8 6
2010 9 1 20 48 5.4363 40.9184 130.875 7.4 5
